Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Kalaiarasi E., Anbarasi A.","Multi-parametric multiple kernel deep neural network for crop yield prediction",2022,"Materials Today: Proceedings","10.1016/j.matpr.2022.03.115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127577077&doi=10.1016%2fj.matpr.2022.03.115&partnerID=40&md5=acbc811966f77e98ad57565ac6d0760a","A rapid, precise and credible prediction of crop yield at a wider scale is more important than ever for crop management, the measurement of food production, food trading and policymaking to address the challenges of environmental change, increased population and food demand. Deep Learning (DL) models are recently well-known for predicting crop yields. Multi-parametric Deep Neural Network (MDNN) is a DL model employed to estimate the crop yield concerning multiple parameters such as climate and soil. A Growing-Degree Day (GDD) has been used to determine the impact of climate change on crop yield. The determined values along with the climate and soil parameters have been learned by the DNN to estimate the yield quality. The MDNN performs well with the huge volume of data and it is not suitable for the medium scale of data. The learning ability of MDNN is improved in this paper by proposing a Multi-parametric Multiple Kernel DNN (MMKDNN) to provide better crop yield prediction for medium-scale data. The effectiveness of the model built in the last hidden layer is solely determined by the intermediate representations of the input. The intermediate representation of the input in a neural network is combined through multiple kernel learning. The MMKDNN with increasing complexity representations is preserved in this way, but the output calculation, i.e. crop yield prediction, is free to use all of the network's knowledge. For five different types of crops, the experiments are conducted to assess the efficiency of the MMKDNN. © 2022","Crop yield prediction; DNN; GDD; Multi-parametric multiple kernel DNN; Multiple kernel learning","Climate change; Climate models; Crops; Forecasting; Learning systems; Crop yield; Crop yield prediction; DNN; Growing degree-days; Learning models; Medium-scale; Multi-parametric multiple kernel DNN; Multiple Kernel Learning; Multiple kernels; Yield prediction; Deep neural networks",Article,Scopus
"Kralj I., Skocir P., Jezic G.","Mobile Client for Crop Yield Prediction Based on Weather Data",2022,"Smart Innovation, Systems and Technologies","10.1007/978-981-19-3359-2_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137025169&doi=10.1007%2f978-981-19-3359-2_4&partnerID=40&md5=640466bce11faca57528cfcf0f96654c","Early crop yield prediction can address one of the most important agricultural challenges—feeding a growing population. The results of this prediction can be used to maximize crop yields. Crop growth is determined by a variety of weather, soil, and other micro-climatic variables. In addition, one of the most important parameters affecting crop growth, and over which the farmer has a large influence, is the selection of a sowing date. There are a few different models and simulators for predicting crop yields. However, they are rarely user-friendly. This paper focuses on developing a user-friendly mobile client that uses a simulator in the background to determine the sowing date which results in the highest crop yield. In the mobile application, a user selects the fixed interval of sowing dates and a crop type to obtain the sowing date that gives the highest predicted yield. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","APSIM next generation; Crop yield prediction; Mobile client; Sowing date; Weather data","Meteorology; Weather forecasting; APSIM next generation; Crop growth; Crop yield; Crop yield prediction; Mobile client; Prediction-based; Sowing date; User friendly; Weather data; Yield prediction; Crops",Conference Paper,Scopus
"Toomula S., Pelluri S.","An Extensive Survey of Deep Learning-Based Crop Yield Prediction Models for Precision Agriculture",2022,"Cognitive Science and Technology","10.1007/978-981-19-2350-0_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141204651&doi=10.1007%2f978-981-19-2350-0_1&partnerID=40&md5=7b83c04608a2cd26fde916b25bc5a5b4","Precision agriculture, as the trademark of the agriculture 4.0 period, has assured to reform agricultural practices using monitoring and intervention technologies to increase productivity and decrease the environmental impact. Computer vision (CV) and deep learning (DL) models are commonly used as key enablers for precision agriculture. CV technologies utilize digital images for the interpretation and understanding of the world to offer precise, region orient details about the crops and respective surroundings. Today, CV has been widely employed to support precision agriculture processes like crop yield prediction (CYP), crop monitoring, weed control, plant disease detection, weed detection, etc. CYP is a significant process for decision making at the national and regional levels. Several machine learning (ML) and DL-based models have been presented for accurate CYP. Therefore, this paper reviews existing DL-based CYP models developed for precision agriculture. In this view, the major aim of the review is to identify, group, and discuss the existing intelligent agriculture approaches. The existing methods are surveyed based on the underlying techniques, objectives, dataset used, and available datasets. The outcome of the survey pointed out the significance of applying DL models for CYP in precision agriculture. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Computer vision; Crop yield prediction; Deep learning; Image processing; Precision agriculture",,Book Chapter,Scopus
"Pham H.T., Awange J., Kuhn M., Van Nguyen B., Bui L.K.","Enhancing Crop Yield Prediction Utilizing Machine Learning on Satellite-Based Vegetation Health Indices",2022,"Sensors","10.3390/s22030719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122875584&doi=10.3390%2fs22030719&partnerID=40&md5=99f9a5861a129ffa6d4e62ce689d4522","Accurate crop yield forecasting is essential in the food industry’s decision-making process, where vegetation condition index (VCI) and thermal condition index (TCI) coupled with machine learning (ML) algorithms play crucial roles. The drawback, however, is that a one-fits-all prediction model is often employed over an entire region without considering subregional VCI and TCI’s spatial variability resulting from environmental and climatic factors. Furthermore, when using nonlinear ML, redundant VCI/TCI data present additional challenges that adversely affect the models’ output. This study proposes a framework that (i) employs higher-order spatial independent component analysis (sICA), and (ii), exploits a combination of the principal component analysis (PCA) and ML (i.e., PCA-ML combination) to deal with the two challenges in order to enhance crop yield prediction accuracy. The proposed framework consolidates common VCI/TCI spatial variability into their respective subregions, using Vietnam as an example. Compared to the one-fits-all approach, subregional rice yield forecasting models over Vietnam improved by an average level of 20% up to 60%. PCA-ML combination outper-formed ML-only by an average of 18.5% up to 45%. The framework generates rice yield predictions 1 to 2 months ahead of the harvest with an average of 5% error, displaying its reliability. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Crop yield prediction; Independent component analysis (ICA); Machine learning; Principle component analysis (PCA); Thermal condition index (TCI); Vegetation condition index (VCI)","Crops; Decision making; Forecasting; Independent component analysis; Principal component analysis; Vegetation; Condition index; Crop yield; Crop yield prediction; Independent component analyse; Independent components analysis; Principle component analyse; Principle components analysis; Thermal condition; Thermal condition index; Vegetation condition index; Vegetation condition indices; Yield prediction; Machine learning; algorithm; machine learning; Oryza; reproducibility; Algorithms; Machine Learning; Oryza; Reproducibility of Results",Article,Scopus
"Mariadass D.A.-L., Moung E.G., Sufian M.M., Farzamnia A.","Extreme Gradient Boosting (XGBoost) Regressor and Shapley Additive Explanation for Crop Yield Prediction in Agriculture",2022,"2022 12th International Conference on Computer and Knowledge Engineering, ICCKE 2022","10.1109/ICCKE57176.2022.9960069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143836086&doi=10.1109%2fICCKE57176.2022.9960069&partnerID=40&md5=267a657ecf785a09af7409268310a8e0","The primary purpose of precision agriculture is to maximize crop yields while utilizing a limited amount of land resources. Apart from industrialization, which fuelled Malaysia's significant economy and development, the country's agriculture industry performs a major role in guaranteeing food security and safety, as well as long-term development and wealth creation. To increase the nation's food security, policymakers must rely on accurate crop yield predictions in order to easily obtain trade - related evaluations. Machine Learning can help anticipate yields more accurately. This paper proposes to use the XGBoost model for annual crop yield prediction in Malaysia. Experiments on the generated yield dataset show promising results with 0.98 R-Squared value and outperformed the current models. The implementation of the suggested model is extensively evaluated using the Shapley Additive Explanation (SHAP) to discover the essential features such as average temperature, average rainfall, and pesticide in the crop yield prediction. The estimates provided by machine learning algorithms will aid farmers in deciding what to grow because of this research. © 2022 IEEE.","crop yield; gradient boosting; machine learning; prediction; shapley; xgboost","Accident prevention; Adaptive boosting; Crops; Food supply; Forecasting; Machine learning; Crop yield; Food security; Gradient boosting; Land resources; Machine-learning; Malaysia; Precision Agriculture; Shapley; Xgboost; Yield prediction; Additives",Conference Paper,Scopus
"Iniyan S., Jebakumar R.","Mutual Information Feature Selection (MIFS) Based Crop Yield Prediction on Corn and Soybean Crops Using Multilayer Stacked Ensemble Regression (MSER)",2022,"Wireless Personal Communications","10.1007/s11277-021-08712-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119089113&doi=10.1007%2fs11277-021-08712-9&partnerID=40&md5=ec624b3fc9817c508e649a4a9e1ff429","Crop yield prediction model helps the farmers in order to make better decisions about the appropriate time to cultivate the crops and what types of crops to be cultivated based on environmental factors to produce better yield. Advanced ensemble regression crop yield prediction model is to predict the crop yield based on the phenotype factors includes precipitation, solar radiation, maximum temperature, minimum temperature etc. The corn and soybean crops dataset includes 38 years of yield performance data collected across 105 different locations. Comparative analysis made between correlation and mutual information on the basis of feature selection. Most related features towards crop yield and achieved better predictions on crop yield though mutual information. Our proposed mutual information based advanced ensemble regression technique involved in the prediction process of crop yield on corn and soybean crops and achieved good prediction accuracy based on phenotype factors. The predicted yield performance of advanced ensemble regression crop prediction model outperformed several supervised machine learning and advanced ensemble learning algorithms. Various regression accuracy parameter metrics such as mean absolute error, mean square error and root mean square error are also involved in performance measures. Our prediction results also ensure that weather and crop management parameters are most influential towards crop yield prediction rather than soil parameters. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Decision tree regression; Ensemble regression; Gradient boosting regression; K-nearest neighbour support vector machine; Multiple linear regression; Random forest","Adaptive boosting; Crops; Decision trees; Errors; Feature Selection; Forecasting; Mean square error; Nearest neighbor search; Random forests; Support vector machines; Crop yield; Decision tree regression; Ensemble regression; Gradient boosting; Gradient boosting regression; K-near neighbor support vector machine; Multiple linear regressions; Nearest-neighbour; Random forests; Support vectors machine; Multiple linear regression",Article,Scopus
"Joshua S.V., Priyadharson A.S.M., Kannadasan R., Khan A.A., Lawanont W., Khan F.A., Rehman A.U., Ali M.J.","Crop Yield Prediction Using Machine Learning Approaches on a Wide Spectrum",2022,"Computers, Materials and Continua","10.32604/cmc.2022.027178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128670757&doi=10.32604%2fcmc.2022.027178&partnerID=40&md5=82f796faa705ad2af7562d8ce49991b4","The exponential growth of population in developing countries like India should focus on innovative technologies in the Agricultural process to meet the future crisis. One of the vital tasks is the crop yield prediction at its early stage; because it forms one of the most challenging tasks in precision agriculture as it demands a deep understanding of the growth pattern with the highly nonlinear parameters. Environmental parameters like rainfall, temperature, humidity, and management practices like fertilizers, pesticides, irrigation are very dynamic in approach and vary from field to field. In the proposed work, the data were collected from paddy fields of 28 districts in wide spectrum of Tamilnadu over a period of 18 years. The Statistical model Multi Linear Regression was used as a benchmark for crop yield prediction, which yielded an accuracy of 82% owing to its wide ranging input data. Therefore, machine learning models are developed to obtain improved accuracy, namely Back Propagation Neural Network (BPNN), Support Vector Machine, and General Regression Neural Networks with the given data set. Results show that GRNN has greater accuracy of 97% (R2= 0.97) with a normalized mean square error (NMSE) of 0.03. Hence GRNN can be used for crop yield prediction in diversified geographical fields. © 2022 Tech Science Press. All rights reserved.","computer simulation and modelling; crop yield; Machine learning; prediction","Backpropagation; Crops; Developing countries; Mean square error; Neural networks; Population statistics; Support vector machines; Agricultural process; Crop yield; Exponential growth; Growth patterns; Innovative technology; Machine learning approaches; Precision Agriculture; Simulation and modeling; Wide spectrum; Yield prediction; Forecasting",Article,Scopus
"Yasaswy M.Y.S.K., Manimegalai T., Somasundaram J.","Crop Yield Prediction in Agriculture Using Gradient Boosting Algorithm Compared with Random Forest",2022,"International Conference on Cyber Resilience, ICCR 2022","10.1109/ICCR56254.2022.9995829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146491620&doi=10.1109%2fICCR56254.2022.9995829&partnerID=40&md5=671293980499f973a0c00651a450962f","To predict the crop yield rate using Innovative Gradient Boosting over Random Forest in Agriculture. Random Forest and Gradient Boosting with sample size (N=20) were iter-ated 10 times to predict Crop Yield accuracy. Novel Crop Yield Prediction includes predicting the yield of the crop from previous historical data. Results and The accuracy for Novel Crop Yield Prediction in Innovative Gradient Boosting (98.7%) and Random Forest (86.4%) is obtained. There was a statistical significance between Gradient Boosting and Random Forest (p=0.005). For each algorithm, 20 samples iterated and G power were calculated as actual power of 80% and alpha value set as 0.025. Detection of Crop Yield using Innovative Gradient Boosting algorithm appears to be significantly better than Random Forest with improved accuracy. © 2022 IEEE.","Artificial Intelligence; Innovative Gradient Boosting; Machine Learning; Novel Prediction; Random Forest","Adaptive boosting; Crops; Forestry; Machine learning; Random forests; Boosting algorithm; Crop yield; Gradient boosting; Innovative gradient boosting; Machine-learning; Novel prediction; Power; Random forests; Yield prediction; Yield rates; Forecasting",Conference Paper,Scopus
"Sajid S.S., Huber I., Archontoulis S., Hu G.","Integrating Crop Simulation and Machine Learning Models to Improve Crop Yield Prediction",2022,"2022 17th Annual System of Systems Engineering Conference, SOSE 2022","10.1109/SOSE55472.2022.9812678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135120002&doi=10.1109%2fSOSE55472.2022.9812678&partnerID=40&md5=80fee16c6e44030c48127a87805ed0bf","Accurate crop yield prediction can contribute to the decision-making in farm management. In this paper, we propose a crop yield prediction model which integrates the outputs from a crop simulation model (APSIM). These outputs are included as features in the machine learning (ML) models to improve the transparency and an ensemble model then is designed for prediction. The proposed model is applied to predict the corn yield of 12 US Corn Belt States. RRMSE of 9.34%, 8.99%, and 9.52% was achieved after evaluating the model at the county level for the years 2018, 2019, and 2020 respectively. The proposed model has similar accuracy as the top-performing state-of-art prediction models while providing interpretability. Additional analyses have been conducted to understand the source of model errors. In this analysis, it has been identified that counties and crop reporting districts (CRD) with high cropland ratio have a lower error due to the high data availability in those regions. © 2022 IEEE.","APSIM; Optimized Ensemble Model; yield Prediction","Decision making; Forecasting; Machine learning; A crop simulation model; Crop simulation modeling; Crop simulations; Crop yield; Decisions makings; Ensemble models; Farm management; Machine learning models; Optimized ensemble model; Yield prediction; Crops",Conference Paper,Scopus
"Bali N., Singla A.","ANN-Based Wheat Crop Yield Prediction Technique for Punjab Region",2022,"Lecture Notes in Electrical Engineering","10.1007/978-981-16-1342-5_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121726884&doi=10.1007%2f978-981-16-1342-5_16&partnerID=40&md5=ba7ec4e6d8243a4eca19976c468ca1ba","Crop yield prediction is one of the most important aspects related to agriculture. Pre-harvest prediction of a crop can not only help farmers in pre-planning their activities, but also help the government of a country in formulating plans regarding import or export of a crop and also in being ready to face any upcoming challenge. Many researchers have used crop process models for the purpose but sometimes their results are not reproducible on the fields. The need of the hour is to find a technique that can deal with the nonlinear behaviour that is inherent in the study. The tremendous success of machine learning techniques in various fields has raised new hopes in the field of agriculture, especially in the area of crop yield prediction. In this study, we have employed artificial neural network (ANN) to predict yield of wheat in the region of Punjab. The experimental results have shown good potential for ANN as compared to multivariate linear regression. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Artificial neural network; Crop yield; Machine learning; Multivariate linear regression","Crops; Forecasting; Machine learning; Crop yield; Machine learning techniques; Multivariate linear regressions; Network-based; Nonlinear behaviours; Pre-planning; Prediction techniques; Process-models; Yield prediction; Neural networks",Conference Paper,Scopus
"Li Z., Ding L., Xu D.","Exploring the potential role of environmental and multi-source satellite data in crop yield prediction across Northeast China",2022,"Science of the Total Environment","10.1016/j.scitotenv.2021.152880","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122636646&doi=10.1016%2fj.scitotenv.2021.152880&partnerID=40&md5=04c69dbc7170fb82081a09b42014beb9","Developing an accurate crop yield predicting system at a large scale is of paramount importance for agricultural resource management and global food security. Earth observation provides a unique source of information to monitor crops from a diversity of spectral ranges. However, the integrated use of these data and their values in crop yield prediction is still understudied. Here we proposed the combination of environmental data (climate, soil, geography, and topography) with multiple satellite data (optical-based vegetation indices, solar-induced fluorescence (SIF), land surface temperature (LST), and microwave vegetation optical depth (VOD)) into the framework to estimate crop yield for maize, rice, and soybean in northeast China, and their unique value and relative influence on yield prediction was assessed. Two linear regression methods, three machine learning (ML) methods, and one ML ensemble model were adopted to build yield prediction models. Results showed that the individual ML methods outperformed the linear regression methods, the ML ensemble model further improved the single ML models. Moreover, models with more inputs achieved better performance, the combination of satellite data with environmental data, which explained 72%, 69%, and 57% of maize, rice, and soybean yield variability, respectively, demonstrated higher yield prediction performance than individual inputs. While satellite data contributed to crop yield prediction mainly at the early-peak of the growing season, climate data offered extra information mainly at the peak-late season. We also found that the combined use of EVI, LST and SIF has improved the model accuracy compared to the benchmark EVI model. However, the optical-based vegetation indices shared similar information and did not provide much extra information beyond EVI. The within-season yield forecasting showed that crop yields can be satisfactorily forecasted at two to three months prior to harvest. Geography, topography, VOD, EVI, soil hydraulic and nutrient parameters are more important for crop yield prediction. © 2022 Elsevier B.V.","Crop yield; Environmental data; Machine learning; Multi-source satellite data; Yield prediction","Crops; Food supply; Forecasting; Machine learning; Regression analysis; Satellites; Vegetation; Crop yield; Environmental data; Multi-source satellite data; Multi-Sources; Northeast China; Optical-; Satellite data; Solar-induced fluorescences; Vegetation index; Yield prediction; Topography; crop yield; machine learning; optical depth; prediction; satellite data; surface temperature; vegetation index; article; China; climate; fluorescence; forecasting; growing season; harvest; linear regression analysis; machine learning; maize; microwave radiation; nonhuman; nutrient; optical depth; plant yield; prediction; rice; soil; soybean; topography; vegetation; agriculture; crop; season; China; Agriculture; Climate; Crops, Agricultural; Seasons; Zea mays",Article,Scopus
