Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Qiao M., He X., Cheng X., Li P., Luo H., Zhang L., Tian Z.","Crop yield prediction from multi-spectral, multi-temporal remotely sensed imagery using recurrent 3D convolutional neural networks",2021,"International Journal of Applied Earth Observation and Geoinformation","10.1016/j.jag.2021.102436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118581090&doi=10.1016%2fj.jag.2021.102436&partnerID=40&md5=9dd4e8bc3a3f84ae11bf1d4815462a7e","Crop yield prediction has played a vital role in maintaining food security and has been extensively investigated in recent decades. Most research has focused on excavating fixed spectral information from remote sensing images. However, the growth of crops is a highly complex trait determined by diverse features. To maximally explore these heterogeneous features, we aim to simultaneously exploit spatial, spectral, and temporal information from multi-spectral and multi-temporal remotely sensed imagery. Therefore, in this paper, we propose a novel deep learning architecture for crop yield prediction, namely, SSTNN (Spatial-Spectral-Temporal Neural Network), which combines 3D convolutional and recurrent neural networks to exploit their complementarity. Specifically, the SSTNN incorporates a spatial-spectral learning module and a temporal dependency capturing module into a unified convolutional network to recognize the joint spatial-spectral-temporal representation. The novel spatial-spectral feature learning module first exploits sufficient spatial-spectral features from the multi-spectral images. Then, the temporal dependency capturing module is concatenated on top of the spatial-spectral feature learning module to mine the temporal relationship from the long time-series images. Furthermore, we introduce a new loss function that eliminates the influence of an imbalanced distribution of crop yield labels. Finally, the proposed SSTNN is validated on winter wheat and corn yield predictions from China. The results are compared with widely used machine learning methods as well as state-of-art deep learning methods. The experimental results demonstrate that the proposed method can provide better prediction performance than the competitive methods. © 2021","3D convolutional neural network; Crop yield prediction; Long short-term memory; Multi-temporal images","artificial neural network; crop yield; image processing; imagery; maize; remote sensing; China",Article,Scopus
"Elavarasan D., Durairaj Vincent P.M.","Crop Yield Prediction Using Deep Reinforcement Learning Model for Sustainable Agrarian Applications",2020,"IEEE Access","10.1109/ACCESS.2020.2992480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085182944&doi=10.1109%2fACCESS.2020.2992480&partnerID=40&md5=4df12de8ec0dec1b36a49ee4fba1959f","Predicting crop yield based on the environmental, soil, water and crop parameters has been a potential research topic. Deep-learning-based models are broadly used to extract significant crop features for prediction. Though these methods could resolve the yield prediction problem there exist the following inadequacies: Unable to create a direct non-linear or linear mapping between the raw data and crop yield values; and the performance of those models highly relies on the quality of the extracted features. Deep reinforcement learning provides direction and motivation for the aforementioned shortcomings. Combining the intelligence of reinforcement learning and deep learning, deep reinforcement learning builds a complete crop yield prediction framework that can map the raw data to the crop prediction values. The proposed work constructs a Deep Recurrent Q-Network model which is a Recurrent Neural Network deep learning algorithm over the Q-Learning reinforcement learning algorithm to forecast the crop yield. The sequentially stacked layers of Recurrent Neural network is fed by the data parameters. The Q-learning network constructs a crop yield prediction environment based on the input parameters. A linear layer maps the Recurrent Neural Network output values to the Q-values. The reinforcement learning agent incorporates a combination of parametric features with the threshold that assist in predicting crop yield. Finally, the agent receives an aggregate score for the actions performed by minimizing the error and maximizing the forecast accuracy. The proposed model efficiently predicts the crop yield outperforming existing models by preserving the original data distribution with an accuracy of 93.7%. © 2013 IEEE.","Crop yield prediction; deep recurrent Q-network; deep reinforcement learning; intelligent agrarian application","Crops; Forecasting; Learning algorithms; Learning systems; Multilayer neural networks; Recurrent neural networks; Data distribution; Forecast accuracy; Learning Based Models; Network modeling; Potential researches; Reinforcement learning agent; Reinforcement learning models; Yield prediction; Reinforcement learning",Article,Scopus
"Bang S., Bishnoi R., Chauhan A.S., Dixit A.K., Chawla I.","Fuzzy Logic based Crop Yield Prediction using Temperature and Rainfall parameters predicted through ARMA, SARIMA, and ARMAX models",2019,"2019 12th International Conference on Contemporary Computing, IC3 2019","10.1109/IC3.2019.8844901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073234345&doi=10.1109%2fIC3.2019.8844901&partnerID=40&md5=7cec9e0dd7ade15555127526a6ab9dfb","Agriculture plays a significant role in the economy of India. This makes crop yield prediction an important task to help boost India's growth. Crops are sensitive to various weather phenomena such as temperature and rainfall. Therefore, it becomes crucial to include these features when predicting the yield of a crop. Weather forecasting is a complicated process. In this work, three methods are used to forecast- ARMA (Auto Regressive Moving Average), SARIMA (Seasonal Auto Regressive Integrated Moving Average) and ARMAX (ARMA with exogenous variables). The performance of the three is compared and the best model is used to predict rainfall and temperature which are in turn used to predict the crop yield based on a fuzzy logic model. © 2019 IEEE.","ARMA; ARMAX; Crop Yield Prediction; Fuzzy Logic; Rainfall prediction; SARIMA; Temperature prediction","Computer circuits; Crops; Fuzzy logic; Rain; ARMA; ARMAX; Crop yield; Rainfall prediction; SARIMA; Temperature prediction; Weather forecasting",Conference Paper,Scopus
"Lata K., Khan S.S.","Experimental analysis of machine learning algorithms based on agricultural dataset for improving crop yield prediction",2019,"International Journal of Engineering and Advanced Technology","10.35940/ijeat.F9308.109119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074578294&doi=10.35940%2fijeat.F9308.109119&partnerID=40&md5=a41ed570df26e6f06f90d0ec36b5d787","Agriculture is the primary research study area in India as agriculture is the main source of income for various communities. In classification algorithm for agricultural dataset according to production, area, crop and seasons. Here, four classification algorithms are used with the help of WEKA tool. These algorithms are namely the present scenario, there is a call to renovate the enormous agriculture data into diverse technologies and make them accessible to the farmer for improved decision making. The endeavor of this work is to find out the finest Random Tree, J48, Bayes Net and KStar etc. The captured results revealed that Random tree algorithm performed well in terms of error rate and provides slightly better performance than KStar, Bayes Net and J48 classifiers. In this paper, our objective is to apply machine learning techniques to mine constructive information from the agricultural dataset to improve the crop yield prediction for major crops in Nashik district of Maharashtra. © BEIESP.","Bayes Net; J48; KStar and Random Tree; Machine learning and Crop Yield Prediction; WEKA tool",,Article,Scopus
"Sajja G.S., Jha S.S., Mhamdi H., Naved M., Ray S., Phasinam K.","An Investigation on Crop Yield Prediction Using Machine Learning",2021,"Proceedings of the 3rd International Conference on Inventive Research in Computing Applications, ICIRCA 2021","10.1109/ICIRCA51532.2021.9544815","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116898353&doi=10.1109%2fICIRCA51532.2021.9544815&partnerID=40&md5=7d74bd17b57785ce377f0ad15b2447ae","For the existence of humans, agriculture is vitally crucial. For a big population of the globe, agriculture provides a living. It also provides the locals with a large number of work openings. Many farmers desire to use old-fashioned farming techniques, which provide poor income. Critical to the economy's long-term development and advancement are agriculture and the related industries. Decision making, crop selection and supporting systems for increased crop output are the primary problems for agricultural production. The prediction of agriculture depends on parameters such as temperature, soil fertility, amount of water, water quality and seasons, crop price, etc. Machine learning plays an important role in crop yield prediction on the basis of geography, climate details, and season. It helps farmers in growing most appropriate crop for their farm land. This paper presents a machine learning based framework for prediction of crop yield. For experimental set up, a data set is created for crop details. Machine learning algorithms SVM, random forest and ID3 are used for investigation. © 2021 IEEE.","Classification; Crop Yield Prediction; Ensemble Learning; ID3; Machine learning; Prediction; Preprocessing; Random Forest; SVM","Agricultural robots; Crops; Decision trees; Random forests; Support vector machines; Water quality; Crop yield; Crop yield prediction; Ensemble learning; ID3; Long-term development; Machine-learning; Preprocessing; Random forests; SVM; Yield prediction; Forecasting",Conference Paper,Scopus
"Chiche A.","Hybrid decision support system framework for crop yield prediction and recommendation",2019,"International Journal of Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068417057&partnerID=40&md5=96dc562603be46da6539072bc0ff60b4","In this paper, a hybrid decision support system is presented which uses both quantitative and qualitative data to provide effective and efficient decision making for crop yield prediction and suggestion. Our framework integrates KD-DSS and DD-DSS for solving complex problems by complementing the existing gap of individual decision support system in agriculture domain. For analyzing collected quantitative data of agriculture research center, our framework uses artificial neural network as a data mining technique. So, we use ANN for uncovering hidden knowledge in stored dataset. And this knowledge is further integrated with the knowledge base developed by acquiring qualitative data from expertise and represented using an IF-THEN production rule. The integration of knowledge collected from both qualitative and quantitative source of data provides a potential advantage for solving complex problems for decision makers. Finally, we will have the opportunity to enhance the framework coupling the features which can provide a group knowledge sharing among decision makers. So, this feature can present the opportunities to fill the disparity of decisions made by different decision makers. © Research Institute for Intelligent Computer Systems, 2019.","Crop yield prediction; Data mining; Data-driven DSS; Hybrid DSS; Knowledge base; Knowledge-driven DSS; Learning",,Article,Scopus
"Nevavuori P., Narra N., Lipping T.","Crop yield prediction with deep convolutional neural networks",2019,"Computers and Electronics in Agriculture","10.1016/j.compag.2019.104859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068157908&doi=10.1016%2fj.compag.2019.104859&partnerID=40&md5=fdad47bf7ffd34b4da05a2c3bb3907e4","Using remote sensing and UAVs in smart farming is gaining momentum worldwide. The main objectives are crop and weed detection, biomass evaluation and yield prediction. Evaluating machine learning methods for remote sensing based yield prediction requires availability of yield mapping devices, which are still not very common among farmers. In this study Convolutional Neural Networks (CNNs) – a deep learning methodology showing outstanding performance in image classification tasks – are applied to build a model for crop yield prediction based on NDVI and RGB data acquired from UAVs. The effect of various aspects of the CNN such as selection of the training algorithm, depth of the network, regularization strategy, and tuning of the hyperparameters on the prediction efficiency are tested. Using the Adadelta training algorithm, L2 regularization with early stopping and a CNN with 6 convolutional layers, mean absolute error (MAE) in yield prediction of 484.3 kg/ha and mean absolute percentage error (MAPE) of 8.8% was achieved for data acquired during the early period of the growth season (i.e., in June of 2017, growth phase &lt;25%) with RGB data. When using data acquired later in July and August of 2017 (growth phase &gt;25%), MAE of 624.3 kg/ha (MAPE: 12.6%) was obtained. Significantly, the CNN architecture performed better with RGB data than the NDVI data. © 2019","Barley; Convolutional neural network; Crop yield prediction; Growth phase; Multispectral; NDVI; UAV; Wheat","Convolution; Crops; Forecasting; Forestry; Learning algorithms; Neural networks; Remote sensing; Unmanned aerial vehicles (UAV); Weed control; Barley; Convolutional neural network; Crop yield; Growth phase; Multi-spectral; NDVI; Wheat; Deep neural networks; algorithm; artificial neural network; barley; crop yield; data acquisition; image classification; machine learning; multispectral image; NDVI; prediction; remote sensing; unmanned vehicle; wheat; Hordeum; Triticum aestivum",Article,Scopus
"Hara P., Piekutowska M., Niedbała G.","Selection of independent variables for crop yield prediction using artificial neural network models with remote sensing data",2021,"Land","10.3390/land10060609","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108226871&doi=10.3390%2fland10060609&partnerID=40&md5=6d004fc8bd09e94ecb551998562cd69c","Knowing the expected crop yield in the current growing season provides valuable information for farmers, policy makers, and food processing plants. One of the main benefits of using reliable forecasting tools is generating more income from grown crops. Information on the amount of crop yielding before harvesting helps to guide the adoption of an appropriate strategy for managing agricultural products. The difficulty in creating forecasting models is related to the appropriate selection of independent variables. Their proper selection requires a perfect knowledge of the research object. The following article presents and discusses the most commonly used independent variables in agricultural crop yield prediction modeling based on artificial neural networks (ANNs). Particular attention is paid to environmental variables, such as climatic data, air temperature, total precipitation, insolation, and soil parameters. The possibility of using plant productivity indices and vegetation indices, which are valuable predictors obtained due to the application of remote sensing techniques, are analyzed in detail. The paper emphasizes that the increasingly common use of remote sensing and photogrammetric tools enables the development of precision agriculture. In addition, some limitations in the application of certain input variables are specified, as well as further possibilities for the development of non-linear modeling, using artificial neural networks as a tool supporting the practical use of and improvement in precision farming techniques. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","ANN; Crop yield prediction; Independent variables; Remote sensing",,Article,Scopus
"Ranjani J., Kalaiselvi V.K.G., Sheela A., Deepika Sree D., Janaki G.","Crop Yield Prediction Using Machine Learning Algorithm",2021,"Proceedings of the 2021 4th International Conference on Computing and Communications Technologies, ICCCT 2021","10.1109/ICCCT53315.2021.9711853","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126782328&doi=10.1109%2fICCCT53315.2021.9711853&partnerID=40&md5=43412b27901bcc96b8acc5175fd657d6","Agriculture is the backbone of the Indian economy, with more than half of the country's people relying on it for subsistence. Crop production is predicted using machine learning techniques based on parameters such as rainfall, crop, and meteorological conditions. The most popular and powerful supervised machine learning algorithm, Random Forest, can do both classification and regression tasks. They are used in crop selection to reduce crop yield output losses, regardless of the distracting environment. Weather, climate, and other related environmental elements have posed a significant danger to agriculture's long-Term viability. Machine learning (ML) is significant since it offers a decision-support tool for Crop Yield Prediction (CYP), which may help with decisions like which crops to cultivate and what to do during the crop's growing season. Crop yield estimation's major purpose is to boost agricultural crop production, and it does so using a variety of well-established models. Machine learning is increasingly widely used around the world due to its success in a range of disciplines such as forecasting, fault detection, pattern identification, and so on. A key agricultural concern is a yield prediction. Farmers will be able to determine the yield of their crop before growing on the agricultural field using the results of this study, allowing them to make informed decisions. To assist farmers in maximizing agricultural yield, timely instructions to forecast future crop output and analysis are required. © 2021 IEEE.","Crop Yield Prediction; Random Forest Algorithm","Cultivation; Decision support systems; Decision trees; Fault detection; Forecasting; Learning algorithms; Pattern recognition; Supervised learning; Crop condition; Crop production; Crop yield; Crop yield prediction; Machine learning algorithms; Machine learning techniques; Meteorological condition; Rainfall condition; Random forest algorithm; Yield prediction; Crops",Conference Paper,Scopus
"Chen Y., Mcvicar T.R., Donohue R.J., Garg N., Waldner F., Ota N., Li L., Lawes R.","To blend or not to blend? A framework for nationwide landsat-MODIS data selection for crop yield prediction",2020,"Remote Sensing","10.3390/rs12101653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085548939&doi=10.3390%2frs12101653&partnerID=40&md5=c569db18e84611341cfec03d321315a5","The onus for monitoring crop growth from space is its ability to be applied anytime and anywhere, to produce crop yield estimates that are consistent at both the subfield scale for farming management strategies and the country level for national crop yield assessment. Historically, the requirements for satellites to successfully monitor crop growth and yield differed depending on the extent of the area being monitored. Diverging imaging capabilities can be reconciled by blending images from high-temporal-frequency (HTF) and high-spatial-resolution (HSR) sensors to produce images that possess both HTF and HSR characteristics across large areas. We evaluated the relative performance of Moderate Resolution Imaging Spectroradiometer (MODIS), Landsat, and blended imagery for crop yield estimates (2009-2015) using a carbon-turnover yield model deployed across the Australian cropping area. Based on the fraction of missing Landsat observations, we further developed a parsimonious framework to inform when and where blending is beneficial for nationwide crop yield prediction at a finer scale (i.e., the 25-m pixel resolution). Landsat provided the best yield predictions when no observations were missing, which occurred in 17% of the cropping area of Australia. Blending was preferred when <42% of Landsat observations were missing, which occurred in 33% of the cropping area of Australia. MODIS produced a lower prediction error when ≥42% of the Landsat images were missing (~50% of the cropping area). By identifying when and where blending outperforms predictions from either Landsat or MODIS, the proposed framework enables more accurate monitoring of biophysical processes and yields, while keeping computational costs low. © 2020 by the authors.","Crop yield prediction; Data blending; Gap-filling; Landsat; MODIS","Crops; Forecasting; Radiometers; Biophysical process; Computational costs; Crop growth and yields; High spatial resolution; High temporal frequency; Imaging capabilities; Moderate resolution imaging spectroradiometer; Relative performance; Image processing",Article,Scopus
"Manimekalai S., Nandhini K.","A dynamic multi-class Neupper classification for multiple crop yield prediction",2019,"International Journal of Recent Technology and Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067045736&partnerID=40&md5=9ddbc1e31206044484984ddca2ee8e57","In agricultural applications, the most essential task is predicting the crop yield to classify the yield productivity over a certain interval of harvesting. The state-of-the-art classifiers are used for predicting the yield quality of any one crop whereas it takes more time to simultaneously train multiple types of crops for predicting their yield quality. For a specific crop yield prediction using soil parameters, a Krill-Herd (KH)-based feature selection with Dynamic Neupper (DNeupper) rule-based classifier has been proposed. However, multiple types of crops were not simultaneously predicted within a single classifier since it creates a multi-class classification problem. Hence in this article, KH with Dynamic Multi-Class Neupper (KHDMCNeupper) rule-based classification algorithm is proposed to predict all three crops such as rice, wheat and maize together with increased prediction accuracy. In this model, the most optimal soil parameters for all crops and their relative weights are computed based on KH and Rough Set (RS) theory. Then, these weight values are combined with soil parameters and given as input to the Artificial Neural Network (ANN) which is used to construct a tree in DNeupper classifier. By constructing a tree, the classification rules for all three crops are generated to predict the yield quality. Thus, the proposed classification technique can support simultaneous prediction of multiple crops with high accuracy. Finally, the experimental results show the efficiency of the KHDMCNeupper classifier compared to the KHDNeupper classifier in terms of accuracy, precision, recall and f-measure. © BEIESP.","Crop yield prediction; DNeupper rule-based classifier; KH; Multi-class classification",,Article,Scopus
"Vani P.S., Rathi S.","Improved data clustering methods and integrated A-FP algorithm for crop yield prediction",2021,"Distributed and Parallel Databases","10.1007/s10619-021-07350-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110092779&doi=10.1007%2fs10619-021-07350-1&partnerID=40&md5=449fc9dd4a9aa4b104145b12e8de5b51","Big data analysis is the process of gathering, managing and analyzing a large volume of data to determine patterns and other valuable information. Agricultural data can be a significant area of big data applications. The big data analysis for agricultural data can comprise the various data from both internal systems and outside sources like weather data, soil data, and crop data. Though big data analysis has led to advances in different industries, it has not yet been extensively used in agriculture. Several machine learning techniques are developed to cluster the data for the prediction of crop yield. However, it has low accuracy and low quality of the clustering. To improve clustering accuracy with less complexity, a Proximity Likelihood Maximization Data Clustering (PLMDC) technique is developed for both sparse and densely distributed agricultural big data to enhance the accuracy of crop yield prediction for farmers. In this process, unnecessary data is cleansed from the sparse and dense based agricultural data using a logical linear regression model. After that, the presented clustering method is executed depending on the similarity and weight-based Manhattan distance. The genetic algorithm (GA) is applied with a good fitness function to select the features from the clustered data. Finally, the decision support system is computed by the A-FP growth algorithm to predict the crop yields according to their selected features such as weather features and crop features. The results of the proposed PLMDC technique are better in case of clustering accuracy of both spare and densely distributed data with minimum time and space complexity. Based on the results observations, the PLMDC technique is more efficient than the existing methods. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Big data analysis; Crop yield prediction; Data preprocessing; PLMDC; Sparse and densely data clustering","Agricultural robots; Big data; Cluster analysis; Crops; Decision support systems; Forecasting; Genetic algorithms; Information analysis; Learning systems; Regression analysis; Big data applications; Clustering accuracy; Clustering methods; Data clustering methods; FP-growth algorithm; Linear regression models; Machine learning techniques; Manhattan distance; Clustering algorithms",Article,Scopus
