Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Bornn L., Zidek J.V.","Efficient stabilization of crop yield prediction in the Canadian Prairies",2012,"Agricultural and Forest Meteorology","10.1016/j.agrformet.2011.09.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054933679&doi=10.1016%2fj.agrformet.2011.09.013&partnerID=40&md5=f0f34b4fda1f39f07646dae7d9b51132","This paper describes how spatial dependence can be incorporated into statistical models for crop yield along with the dangers of ignoring it. In particular, approaches that ignore this dependence suffer in their ability to capture (and predict) the underlying phenomena. By judiciously selecting biophysically based explanatory variables and using spatially-determined prior probability distributions, a Bayesian model for crop yield is created that not only allows for increased modelling flexibility but also for improved prediction over existing least-squares methods. The model is focused on providing efficient predictions which stabilize the effects of noisy data. Prior distributions are developed to accommodate the spatial non-stationarity arising from distinct between-region differences in agricultural policy and practice. In addition, a range of possible dimension-reduction schemes and basis expansions are examined in the pursuit of improved prediction. As a result, the model developed has improved prediction performance relative to existing models, and allows for straightforward interpretation of climatic effects on the model's output. © 2011 Elsevier B.V.","Bayesian; Canadian Prairies; Crop water stress index; Crop yield prediction; Smoothing; Spatial correlation","agricultural policy; agrometeorology; Bayesian analysis; biophysics; climate effect; crop yield; least squares method; prediction; smoothing; spatial distribution; stabilization; water stress; Canada",Article,Scopus
"Gonzalez-Sanchez A., Frausto-Solis J., Ojeda-Bustamante W.","Predictive ability of machine learning methods for massive crop yield prediction",2014,"Spanish Journal of Agricultural Research","10.5424/sjar/2014122-4439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901831679&doi=10.5424%2fsjar%2f2014122-4439&partnerID=40&md5=5ae381b4fd5079f442a7bee92d2313a5","An important issue for agricultural planning purposes is the accurate yield estimation for the numerous crops involved in the planning. Machine learning (ML) is an essential approach for achieving practical and effective solutions for this problem. Many comparisons of ML methods for yield prediction have been made, seeking for the most accurate technique. Generally, the number of evaluated crops and techniques is too low and does not provide enough information for agricultural planning purposes. This paper compares the predictive accuracy of ML and linear regression techniques for crop yield prediction in ten crop datasets. Multiple linear regression, M5-Prime regression trees, perceptron multilayer neural networks, support vector regression and k-nearest neighbor methods were ranked. Four accuracy metrics were used to validate the models: the root mean square error (RMS), root relative square error (RRSE), normalized mean absolute error (MAE), and correlation factor (R). Real data of an irrigation zone of Mexico were used for building the models. Models were tested with samples of two consecutive years. The results show that M5- Prime and k-nearest neighbor techniques obtain the lowest average RMSE errors (5.14 and 4.91), the lowest RRSE errors (79.46% and 79.78%), the lowest average MAE errors (18.12% and 19.42%), and the highest average correlation factors (0.41 and 0.42). Since M5-Prime achieves the largest number of crop yield models with the lowest errors, it is a very suitable tool for massive crop yield prediction in agricultural planning.","K-nearest neighbor; Multiple linear regression; Neural networks; Regression trees; Support vector regression",,Article,Scopus
"Mali P., O'Hara C., Anantharaj V.","Consideration and comparison of different remote sensing inputs for regional crop yield prediction model",2006,"American Society for Photogrammetry and Remote Sensing - Annual Conference of the American Society for Photogrammetry and Remote Sensing 2006: Prospecting for Geospatial Information Integration",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869024679&partnerID=40&md5=a09e0fb277b9cb291db89a8505156493","Regional crop yield prediction methods can be enhanced by the use of remote sensing based inputs to obtain an efficient and timely prediction capability. Inputs from remote sensing usually include vegetation indices and climatic information such as temperature, precipitation, solar radiation etc. The crop selected for this study is soybean. This study focuses on investigating and comparing a combination of satellite sensor characteristics and data products derived from satellite data stream inputs, with crop modeling input data requirements. The factors to be considered include the spatial, spectral and temporal characteristics of sensor characteristics and derived data products to determine objective methods for selecting model inputs that offer the most promise to improve regional soybean yield prediction.",,"Climatic informations; Crop modeling; Crop yield; Data products; Derived data; Input datas; Model inputs; Objective methods; Prediction capability; Satellite data; Satellite sensors; Sensor characteristics; Temporal characteristics; Vegetation index; Yield prediction; Agriculture; Forecasting; Information retrieval; Information science; Oilseeds; Photogrammetry; Sun; Remote sensing",Conference Paper,Scopus
"Wang A.X., Tran C., Desai N., Lobell D., Ermon S.","Deep transfer learning for crop yield prediction with remote sensing data",2018,"Proceedings of the 1st ACM SIGCAS Conference on Computing and Sustainable Societies, COMPASS 2018","10.1145/3209811.3212707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050459639&doi=10.1145%2f3209811.3212707&partnerID=40&md5=6ab3261dea6837cc7f4ef696578dc5d8","Accurate prediction of crop yields in developing countries in advance of harvest time is central to preventing famine, improving food security, and sustainable development of agriculture. Existing techniques are expensive and difficult to scale as they require locally collected survey data. Approaches utilizing remotely sensed data, such as satellite imagery, potentially provide a cheap, equally effective alternative. Our work shows promising results in predicting soybean crop yields in Argentina using deep learning techniques. We also achieve satisfactory results with a transfer learning approach to predict Brazil soybean harvests with a smaller amount of data. The motivation for transfer learning is that the success of deep learning models is largely dependent on abundant ground truth training data. Successful crop yield prediction with deep learning in regions with little training data relies on the ability to fine-tune pre-trained models. © 2018 Copyright held by the owner/author(s).","Agriculture; Deep learning; Sustainability","Agriculture; Crops; Developing countries; Food supply; Forecasting; Remote sensing; Satellite imagery; Sustainable development; Accurate prediction; Food security; Learning models; Learning techniques; Remote sensing data; Remotely sensed data; Training data; Transfer learning; Deep learning",Conference Paper,Scopus
"Shastry A., Sanjay H.A., Hegde M.","A parameter based ANFIS model for crop yield prediction",2015,"Souvenir of the 2015 IEEE International Advance Computing Conference, IACC 2015","10.1109/IADCC.2015.7154708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941985246&doi=10.1109%2fIADCC.2015.7154708&partnerID=40&md5=3ac70cda2061fba1d0028b0ce9203f06","Crop yield prediction is important as it can support decision makers in agriculture sector. It also assists in identifying the relevance of attributes which significantly affect the crop yield. Wheat is one of the widely grown crops around the world. Its accurate prediction can solve various problems related to wheat farming. This work analyses how yield of a particular crop is determined by few attributes. In this paper, the models of Fuzzy logic (FL), Adaptive Neuro Fuzzy Inference System (ANFIS) and Multiple Linear Regression (MLR) are used for predicting the yield of wheat by considering biomass, extractable soil water (esw), Radiation and rain as input parameters. The outcome of the prediction models will assist agriculture agencies in providing farmers with valuable information as to which factors contribute to high wheat yield. We compare all these models based on RMSE values. Results show that the ANFIS model performs better than MLR and FL models with a lower RMSE value. © 2015 IEEE.","Adaptive Neuro Fuzzy Inference System; Fuzzy Logic; Multiple Linear Regression; parameters; yield","Agricultural robots; Computer circuits; Crops; Decision making; Forecasting; Fuzzy logic; Fuzzy neural networks; Fuzzy systems; Linear regression; Predictive analytics; Soil moisture; Accurate prediction; Adaptive neuro-fuzzy inference system; Agriculture sectors; Extractable soils; Models of fuzzy logic; Multiple linear regressions; parameters; yield; Fuzzy inference",Conference Paper,Scopus
"Mladenova I.E., Crow W.T., Doraiswamy P., Teng W., Milak S.","Potential for improved crop yield prediction through assimilation of satellite-derived soil moisture data",2012,"IAHS-AISH Publication",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883328820&partnerID=40&md5=2767dcee8fc1049c3bc09a0efe253c0c","Official US Department of Agriculture (USDA) yield estimates are summarized in the monthly World Agricultural Supply and Demand Estimates (WASDE) report released by the World Agricultural Outlook Board (WAOB). WAOB analyses contributing to yield estimates are done using the Global Agricultural Decision Support Environment (GLADSE), which is a comprehensive collection of data and tools that allows for the thorough interpretation of crop model forecasts. Soil moisture is both an essential component of these crop models and a critical data source input into GLADSE. This paper describes an Ensemble Kalman Filter based integration methodology that aims to improve the USDA Environmental Policy Integrated Climate model and GLADSE soil moisture information through the assimilation of a satellite-based surface soil moisture product derived from the Advanced Microwave Scanning Radiometer-Earth Observing System. This research, supported by NASA's Applied Sciences Program, is a part of ongoing USDA efforts to develop data assimilation systems to improve agricultural crop yield prediction. Copyright © 2012 IAHS Press.","Crop growth modelling; Data assimilation; Ensemble Kalman Filter; Soil moisture; Yield","Agricultural decision support; Crop growth; Data assimilation; Data assimilation systems; Ensemble Kalman Filter; Environmental policy integrated climate models; Us department of agricultures; Yield; Crops; Data processing; Decision support systems; Economics; Estimation; Forecasting; Hydrology; Kalman filters; NASA; Remote sensing; Soil moisture; Soil surveys; agricultural policy; agricultural technology; climate modeling; crop yield; data assimilation; decision support system; estimation method; forecasting method; Kalman filter; soil moisture",Conference Paper,Scopus
"Chlingaryan A., Sukkarieh S., Whelan B.","Machine learning approaches for crop yield prediction and nitrogen status estimation in precision agriculture: A review",2018,"Computers and Electronics in Agriculture","10.1016/j.compag.2018.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048488279&doi=10.1016%2fj.compag.2018.05.012&partnerID=40&md5=a4a7e62bd0d9a3efa43e0a78e5ce4f24","Accurate yield estimation and optimised nitrogen management is essential in agriculture. Remote sensing (RS) systems are being more widely used in building decision support tools for contemporary farming systems to improve yield production and nitrogen management while reducing operating costs and environmental impact. However, RS based approaches require processing of enormous amounts of remotely sensed data from different platforms and, therefore, greater attention is currently being devoted to machine learning (ML) methods. This is due to the capability of machine learning based systems to process a large number of inputs and handle non-linear tasks. This paper discusses research developments conducted within the last 15 years on machine learning based techniques for accurate crop yield prediction and nitrogen status estimation. The paper concludes that the rapid advances in sensing technologies and ML techniques will provide cost-effective and comprehensive solutions for better crop and environment state estimation and decision making. More targeted application of the sensor platforms and ML techniques, the fusion of different sensor modalities and expert knowledge, and the development of hybrid systems combining different ML and signal processing techniques are all likely to be part of precision agriculture (PA) in the near future. © 2018","Decision making; Features extraction; Information fusion; Predictive modelling; Vegetation indices","Artificial intelligence; Cost effectiveness; Crops; Decision making; Decision support systems; Environmental impact; Hybrid systems; Information fusion; Nitrogen; Operating costs; Precision agriculture; Remote sensing; Signal processing; Decision support tools; Estimation and decisions; Features extraction; Machine learning approaches; Predictive modelling; Remotely sensed data; Signal processing technique; Vegetation index; Learning systems",Review,Scopus
"Panda S.S., Ames D.P., Panigrahi S.","Application of vegetation indices for agricultural crop yield prediction using neural network techniques",2010,"Remote Sensing","10.3390/rs2030673","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051774000&doi=10.3390%2frs2030673&partnerID=40&md5=48054a77fc13ab84e9a711f21671c245","Spatial variability in a crop field creates a need for precision agriculture. Economical and rapid means of identifying spatial variability is obtained through the use of geotechnology (remotely sensed images of the crop field, image processing, GIS modeling approach, and GPS usage) and data mining techniques for model development. Higher-end image processing techniques are followed to establish more precision. The goal of this paper was to investigate the strength of key spectral vegetation indices for agricultural crop yield prediction using neural network techniques. Four widely used spectral indices were investigated in a study of irrigated corn crop yields in the Oakes Irrigation Test Area research site of North Dakota, USA. These indices were: (a) red and near-infrared (NIR) based normalized difference vegetation index (NDVI), (b) green and NIR based green vegetation index (GVI), (c) red and NIR based soil adjusted vegetation index (SAVI), and (d) red and NIR based perpendicular vegetation index (PVI). These four indices were investigated for corn yield during 3 years (1998, 1999, and 2001) and for the pooled data of these 3 years. Initially, Back-propagation Neural Network (BPNN) models were developed, including 16 models (4 indices * 4 years including the data from the pooled years) to test for the efficiency determination of those four vegetation indices in corn crop yield prediction. The corn yield was best predicted using BPNN models that used the means and standard deviations of PVI grid images. In all three years, it provided higher prediction accuracies, coefficient of determination (r2), and lower standard error of prediction than the models involving GVI, NDVI, and SAVI image information. The GVI, NDVI, and SAVI models for all three years provided average testing prediction accuracies of 24.26% to 94.85%, 19.36% to 95.04%, and 19.24% to 95.04%, respectively while the PVI models for all three years provided average testing prediction accuracies of 83.50% to 96.04%. The PVI pool model provided better average testing prediction accuracy of 94% with respect to other vegetation models, for which it ranged from 89-93%. Similarly, the PVI pool model provided coefficient of determination (r2) value of 0.45 as compared to 0.31-0.37 for other index models. Log10 data transformation technique was used to enhance the prediction ability of the PVI models of years 1998, 1999, and 2001 as it was chosen as the preferred index. Another model (Transformed PVI (Pool)) was developed using the log10 transformed PVI image information to show its global application. The transformed PVI models provided average corn yield prediction accuracies of 90%, 97%, and 98% for years 1998, 1999, and 2001, respectively. The pool PVI transformed model provided as average testing accuracy of 93% along with r2 value of 0.72 and standard error of prediction of 0.05 t/ha. © 2010 by the authors; licensee Molecular Diversity Preservation International, Basel, Switzerland.","Back propagation neural network (BPNN); Data mining; Green vegetation index (GVI); Normalized difference vegetation index (NDVI); Perpendicular vegetation index (PVI); Soil adjusted vegetation index (SAVI); Yield estimation","Back-propagation neural networks; Green vegetation index (GVI); Normalized difference vegetation index; Perpendicular vegetation index; Yield estimation; Backpropagation; Crops; Data mining; Forecasting; Image processing; Imaging systems; Infrared devices; Investments; Lakes; Metadata; Neural networks; Remote sensing; Standards; Vegetation",Article,Scopus
"Satir O., Berberoglu S.","Crop yield prediction under soil salinity using satellite derived vegetation indices",2016,"Field Crops Research","10.1016/j.fcr.2016.04.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964614573&doi=10.1016%2fj.fcr.2016.04.028&partnerID=40&md5=e9f4a26c8951d6b236ddf7e8889847d5","Monitoring the crop yield is one of the key factors to define agricultural land management strategies. Recent developments in spatial information technologies enabled cost and energy saving in crop yield prediction. The aim of this paper was to predict yield of the three major crops and yield loss under soil salinity effect which is one of the most important limitation in many Mediterranean countries. Crop yields were estimated using vegetation indices and Stepwise Linear Regression (SLR) derived from Landsat (Thematic Mapper and Enhanced Thematic Mapper) TM/ETM satellite images. Additionally, related crop pattern of the area was mapped using multi-temporal Landsat data set using object based classification. Soil salinity was mapped using radial basis function and field measurements with a Root Mean Square Error (RMSE) accuracy of 0.96 dSm-1. The predictions were validated using real-time field measurements. Mean percent error (MPE) for wheat, corn and cotton were 7.9%, 8.8% and 6.3% respectively. Crop yield estimates were incorporated with various degrees of soil salinity. Soil salinity ranging between 8 and 10 dSm-1 resulted yield loss of 55%, 28%, and 15% in corn, wheat and cotton respectively. The highest soil salinity resistance was observed only at cotton in 18 dSm-1 with 55% yield loss. © 2016 Elsevier B.V.","Remote sensing; Soil salinity and yield loss; Turkey crop phenology; Vegetation index; Yield prediction","agricultural land; cotton; crop yield; energy conservation; field method; land management; Landsat thematic mapper; maize; phenology; remote sensing; saline soil; satellite laser ranging; vegetation index; wheat; yield response; Mediterranean Region; Turkey; Gossypium hirsutum; Triticum aestivum; Zea mays",Article,Scopus
"Mishra S., Paygude P., Chaudhary S., Idate S.","Use of data mining in crop yield prediction",2018,"Proceedings of the 2nd International Conference on Inventive Systems and Control, ICISC 2018","10.1109/ICISC.2018.8398908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050130135&doi=10.1109%2fICISC.2018.8398908&partnerID=40&md5=fa2ed8050678798fd69e8c633f189a4d","Agriculture is the most important sector that influences the economy of India. It contributes to 18% of India's Gross Domestic Product (GDP) and gives employment to 50% of the population of India. People of India are practicing Agriculture for years but the results are never satisfying due to various factors that affect the crop yield. To fulfill the needs of around 1.2 billion people, it is very important to have a good yield of crops. Due to factors like soil type, precipitation, seed quality, lack of technical facilities etc the crop yield is directly influenced. Hence, new technologies are necessary for satisfying the growing need and farmers must work smartly by opting new technologies rather than going for trivial methods. This paper focuses on implementing crop yield prediction system by using Data Mining techniques by doing analysis on agriculture dataset. Different classifiers are used namely J48, LWL, LAD Tree and IBK for prediction and then the performance of each is compared using WEKA tool. For evaluating performance Accuracy is used as one of the factors. The classifiers are further compared with the values of Root Mean Squared Error (RMSE), Mean Absolute Error (MAE) and Relative Absolute Error (RAE). Lesser the value of error, more accurate the algorithm will work. The result is based on comparison among the classifiers. © 2018 IEEE.","classification; Data Mining; IBK; J48; LAD Tree; LWL","Classification (of information); Crops; Errors; Forecasting; Forestry; Mean square error; Trees (mathematics); Absolute error; Gross domestic products; LAD Tree; Mean absolute error; New technologies; Root mean squared errors; Seed quality; Technical facility; Data mining",Conference Paper,Scopus
"Gandhi N., Petkar O., Armstrong L.J., Tripathy A.K.","Rice crop yield prediction in India using support vector machines",2016,"2016 13th International Joint Conference on Computer Science and Software Engineering, JCSSE 2016","10.1109/JCSSE.2016.7748856","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006940261&doi=10.1109%2fJCSSE.2016.7748856&partnerID=40&md5=6d00f106ecc1e5c013ff6790fac6cb9a","Food production in India is largely dependent on cereal crops including rice, wheat and various pulses. The sustainability and productivity of rice growing areas is dependent on suitable climatic conditions. Variability in seasonal climate conditions can have detrimental effect, with incidents of drought reducing production. Developing better techniques to predict crop productivity in different climatic conditions can assist farmer and other stakeholders in better decision making in terms of agronomy and crop choice. Machine learning techniques can be used to improve prediction of crop yield under different climatic scenarios. This paper presents the review on use of such machine learning technique for Indian rice cropping areas. This paper discusses the experimental results obtained by applying SMO classifier using the WEKA tool on the dataset of 27 districts of Maharashtra state, India. The dataset considered for the rice crop yield prediction was sourced from publicly available Indian Government records. The parameters considered for the study were precipitation, minimum temperature, average temperature, maximum temperature and reference crop evapotranspiration, area, production and yield for the Kharif season (June to November) for the years 1998 to 2002. For the present study the mean absolute error (MAE), root mean squared error (RMSE), relative absolute error (RAE) and root relative squared error (RRSE) were calculated. The experimental results showed that the performance of other techniques on the same dataset was much better compared to SMO. © 2016 IEEE.","artificial intelligence; crop analysis; crop yield; machine learning technique; prediction","Agriculture; Artificial intelligence; Classification (of information); Decision making; Errors; Forecasting; Learning algorithms; Learning systems; Mean square error; Productivity; Software engineering; Crop analysis; Crop yield; Machine learning techniques; Maximum temperature; Mean absolute error; Minimum temperatures; Reference crop evapotranspirations; Root mean squared errors; Crops",Conference Paper,Scopus
