Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Lata K., Khan S.S.","Experimental analysis of machine learning algorithms based on agricultural dataset for improving crop yield prediction",2019,"International Journal of Engineering and Advanced Technology","10.35940/ijeat.F9308.109119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074578294&doi=10.35940%2fijeat.F9308.109119&partnerID=40&md5=a41ed570df26e6f06f90d0ec36b5d787","Agriculture is the primary research study area in India as agriculture is the main source of income for various communities. In classification algorithm for agricultural dataset according to production, area, crop and seasons. Here, four classification algorithms are used with the help of WEKA tool. These algorithms are namely the present scenario, there is a call to renovate the enormous agriculture data into diverse technologies and make them accessible to the farmer for improved decision making. The endeavor of this work is to find out the finest Random Tree, J48, Bayes Net and KStar etc. The captured results revealed that Random tree algorithm performed well in terms of error rate and provides slightly better performance than KStar, Bayes Net and J48 classifiers. In this paper, our objective is to apply machine learning techniques to mine constructive information from the agricultural dataset to improve the crop yield prediction for major crops in Nashik district of Maharashtra. © BEIESP.","Bayes Net; J48; KStar and Random Tree; Machine learning and Crop Yield Prediction; WEKA tool",,Article,Scopus
"Fan J., Bai J., Li Z., Ortiz-Bobea A., Gomes C.P.","A GNN-RNN Approach for Harnessing Geospatial and Temporal Information: Application to Crop Yield Prediction",2022,"Proceedings of the 36th AAAI Conference on Artificial Intelligence, AAAI 2022",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145710493&partnerID=40&md5=6d12f2ed7962b32db7239e3a00141b20","Climate change is posing new challenges to crop-related concerns, including food insecurity, supply stability, and economic planning. Accurately predicting crop yields is crucial for addressing these challenges. However, this prediction task is exceptionally complicated since crop yields depend on numerous factors such as weather, land surface, and soil quality, as well as their interactions. In recent years, machine learning models have been successfully applied in this domain. However, these models either restrict their tasks to a relatively small region, or only study over a single or few years, which makes them hard to generalize spatially and temporally. In this paper, we introduce a novel graph-based recurrent neural network for crop yield prediction, to incorporate both geographical and temporal knowledge in the model, and further boost predictive power. Our method is trained, validated, and tested on over 2000 counties from 41 states in the US mainland, covering years from 1981 to 2019. As far as we know, this is the first machine learning method that embeds geographical knowledge in crop yield prediction and predicts crop yields at the county level nationwide. We also laid a solid foundation by comparing our model on a nationwide scale with other well-known baseline methods, including linear models, tree-based models, and deep learning methods. Experiments show that our proposed method consistently outperforms the existing state-of-the-art methods on various metrics, validating the effectiveness of geospatial and temporal information. Copyright © 2022, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.",,"Climate change; Forecasting; Graphic methods; Learning systems; Recurrent neural networks; Crop yield; Economic planning; Food insecurity; Geospatial information; Information applications; Land surface; Prediction tasks; Soils qualities; Temporal information; Yield prediction; Crops",Conference Paper,Scopus
"Pham H.T., Awange J., Kuhn M., Van Nguyen B., Bui L.K.","Enhancing Crop Yield Prediction Utilizing Machine Learning on Satellite-Based Vegetation Health Indices",2022,"Sensors","10.3390/s22030719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122875584&doi=10.3390%2fs22030719&partnerID=40&md5=99f9a5861a129ffa6d4e62ce689d4522","Accurate crop yield forecasting is essential in the food industry’s decision-making process, where vegetation condition index (VCI) and thermal condition index (TCI) coupled with machine learning (ML) algorithms play crucial roles. The drawback, however, is that a one-fits-all prediction model is often employed over an entire region without considering subregional VCI and TCI’s spatial variability resulting from environmental and climatic factors. Furthermore, when using nonlinear ML, redundant VCI/TCI data present additional challenges that adversely affect the models’ output. This study proposes a framework that (i) employs higher-order spatial independent component analysis (sICA), and (ii), exploits a combination of the principal component analysis (PCA) and ML (i.e., PCA-ML combination) to deal with the two challenges in order to enhance crop yield prediction accuracy. The proposed framework consolidates common VCI/TCI spatial variability into their respective subregions, using Vietnam as an example. Compared to the one-fits-all approach, subregional rice yield forecasting models over Vietnam improved by an average level of 20% up to 60%. PCA-ML combination outper-formed ML-only by an average of 18.5% up to 45%. The framework generates rice yield predictions 1 to 2 months ahead of the harvest with an average of 5% error, displaying its reliability. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Crop yield prediction; Independent component analysis (ICA); Machine learning; Principle component analysis (PCA); Thermal condition index (TCI); Vegetation condition index (VCI)","Crops; Decision making; Forecasting; Independent component analysis; Principal component analysis; Vegetation; Condition index; Crop yield; Crop yield prediction; Independent component analyse; Independent components analysis; Principle component analyse; Principle components analysis; Thermal condition; Thermal condition index; Vegetation condition index; Vegetation condition indices; Yield prediction; Machine learning; algorithm; machine learning; Oryza; reproducibility; Algorithms; Machine Learning; Oryza; Reproducibility of Results",Article,Scopus
"Suresh N., Ramesh N.V.K., Inthiyaz S., Priya P.P., Nagasowmika K., Kumar K.V.N.H., Shaik M., Reddy B.N.K.","Crop Yield Prediction Using Random Forest Algorithm",2021,"2021 7th International Conference on Advanced Computing and Communication Systems, ICACCS 2021","10.1109/ICACCS51430.2021.9441871","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108023200&doi=10.1109%2fICACCS51430.2021.9441871&partnerID=40&md5=69da6f7f95c3e597c4984493529c0012","Most agricultural crops have been badly affected by the effect of global climate change in India. In terms of their output over the past 20 years. It will allow policy makers and farmers to take effective marketing and storage steps to predict crop yields earlier in their harvest. This project will allow farmers to capture the yield of their crops before cultivation in the field of agriculture and thus help them make the necessary decisions. Implementation of such a method with a web-based graphic software that is simple to use and the machine learning algorithm can then be distributed. The results obtained are granted access to the farmer. And yet there are various methods or protocols for such very data analytics in crop yield prediction, and we are able to predict agricultural productivity with guidance of all those algorithms. It utilizes a Random Forest Algorithm. By researching such problems and issues such as weather, temperature, humidity, rainfall, humidity, there are no adequate solutions and inventions to resolve the situation we face. In countries like India, even in the agricultural sector, as there are many types of increasing economic growth. In addition, the processing is useful for forecasting the production of crop yields. © 2021 IEEE.","Agriculture; Crop yield; crop-prediction; Machine Learning; Random forest algorithm","Agricultural robots; Climate change; Crops; Cultivation; Data Analytics; Decision trees; Digital storage; Economics; Forecasting; Productivity; Random forests; Agricultural crops; Agricultural productivity; Agricultural sector; Economic growths; Global climate changes; Policy makers; Random forest algorithm; Web based graphics; Machine learning",Conference Paper,Scopus
"Hara P., Piekutowska M., Niedbała G.","Selection of independent variables for crop yield prediction using artificial neural network models with remote sensing data",2021,"Land","10.3390/land10060609","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108226871&doi=10.3390%2fland10060609&partnerID=40&md5=6d004fc8bd09e94ecb551998562cd69c","Knowing the expected crop yield in the current growing season provides valuable information for farmers, policy makers, and food processing plants. One of the main benefits of using reliable forecasting tools is generating more income from grown crops. Information on the amount of crop yielding before harvesting helps to guide the adoption of an appropriate strategy for managing agricultural products. The difficulty in creating forecasting models is related to the appropriate selection of independent variables. Their proper selection requires a perfect knowledge of the research object. The following article presents and discusses the most commonly used independent variables in agricultural crop yield prediction modeling based on artificial neural networks (ANNs). Particular attention is paid to environmental variables, such as climatic data, air temperature, total precipitation, insolation, and soil parameters. The possibility of using plant productivity indices and vegetation indices, which are valuable predictors obtained due to the application of remote sensing techniques, are analyzed in detail. The paper emphasizes that the increasingly common use of remote sensing and photogrammetric tools enables the development of precision agriculture. In addition, some limitations in the application of certain input variables are specified, as well as further possibilities for the development of non-linear modeling, using artificial neural networks as a tool supporting the practical use of and improvement in precision farming techniques. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","ANN; Crop yield prediction; Independent variables; Remote sensing",,Article,Scopus
"Gandhi N., Armstrong L.J., Petkar O.","Proposed decision support system (DSS) for Indian rice crop yield prediction",2016,"Proceedings - 2016 IEEE International Conference on Technological Innovations in ICT for Agriculture and Rural Development, TIAR 2016","10.1109/TIAR.2016.7801205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010694998&doi=10.1109%2fTIAR.2016.7801205&partnerID=40&md5=76ab6f26e51ffbf90fe23fb125d1d25e","Rice crop production provides more than 40% to overall crop production in India and is essential in ensuring food security. Its production is reliant on favorable climatic conditions. Improving the ability of farmers to predict crop productivity under different climatic scenarios, can assist farmers and other stakeholders in making important decisions in terms of agronomy and crop choice. This paper proposes a decision support system prototype for rice crop yield prediction for Maharashtra state, India. A Graphical User Interface (GUI) has been created in Java using NetBeans tool and Microsoft Office Access database for the ease of farmers and decision makers. The interface allows for the selection of the range of precipitation, minimum temperature, average temperature, maximum temperature and reference crop evapotranspiration and predicts the expected class of yield viz., low, moderate or high. The ranges of the parameters were calculated by using historic data from the study area. The classes for the yield were defined as low with 0.15 to 0.60 tonnes/hectare; moderate with 0.61 to 1.10 tonnes/hectare and high with 1.11 to 3.16 tonnes/hectare. The proposed prototype could be used for a bigger dataset and wider study area to predict the crop yield. This will provide a guide to the farmer to assist in decision making on potential crop yield for particular climatic scenario. © 2016 IEEE.","crop yield prediction; decision support systems; DSS; graphical user interface; prototype","Agriculture; Artificial intelligence; Crops; Cultivation; Decision making; Food supply; Forecasting; Graphical user interfaces; Regional planning; User interfaces; Climatic conditions; Crop yield; Decision support system (dss); Graphical user interfaces (GUI); Maximum temperature; Minimum temperatures; prototype; Reference crop evapotranspirations; Decision support systems",Conference Paper,Scopus
"Chen Y., Mcvicar T.R., Donohue R.J., Garg N., Waldner F., Ota N., Li L., Lawes R.","To blend or not to blend? A framework for nationwide landsat-MODIS data selection for crop yield prediction",2020,"Remote Sensing","10.3390/rs12101653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085548939&doi=10.3390%2frs12101653&partnerID=40&md5=c569db18e84611341cfec03d321315a5","The onus for monitoring crop growth from space is its ability to be applied anytime and anywhere, to produce crop yield estimates that are consistent at both the subfield scale for farming management strategies and the country level for national crop yield assessment. Historically, the requirements for satellites to successfully monitor crop growth and yield differed depending on the extent of the area being monitored. Diverging imaging capabilities can be reconciled by blending images from high-temporal-frequency (HTF) and high-spatial-resolution (HSR) sensors to produce images that possess both HTF and HSR characteristics across large areas. We evaluated the relative performance of Moderate Resolution Imaging Spectroradiometer (MODIS), Landsat, and blended imagery for crop yield estimates (2009-2015) using a carbon-turnover yield model deployed across the Australian cropping area. Based on the fraction of missing Landsat observations, we further developed a parsimonious framework to inform when and where blending is beneficial for nationwide crop yield prediction at a finer scale (i.e., the 25-m pixel resolution). Landsat provided the best yield predictions when no observations were missing, which occurred in 17% of the cropping area of Australia. Blending was preferred when <42% of Landsat observations were missing, which occurred in 33% of the cropping area of Australia. MODIS produced a lower prediction error when ≥42% of the Landsat images were missing (~50% of the cropping area). By identifying when and where blending outperforms predictions from either Landsat or MODIS, the proposed framework enables more accurate monitoring of biophysical processes and yields, while keeping computational costs low. © 2020 by the authors.","Crop yield prediction; Data blending; Gap-filling; Landsat; MODIS","Crops; Forecasting; Radiometers; Biophysical process; Computational costs; Crop growth and yields; High spatial resolution; High temporal frequency; Imaging capabilities; Moderate resolution imaging spectroradiometer; Relative performance; Image processing",Article,Scopus
"Alex S.A., Kanavalli A.","Intelligent computational techniques for crops yield prediction and fertilizer management over big data environment",2019,"International Journal of Innovative Technology and Exploring Engineering","10.35940/ijitee.L2622.1081219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073761635&doi=10.35940%2fijitee.L2622.1081219&partnerID=40&md5=01caee5a6559e5d2b135496c71aacc02","Agriculture is one of the biggest fields to improve the economic rate of the country. Crop yield prediction is a new emerging idea in agriculture. There are several challenges of crops yield prediction in the field of precision agriculture are (i). Obtain minimized production due to climate change; (ii). Lead to different diseases; (iii). Availability of Water; (iv). No awareness of fertilizers and crop features; (v). Climate change; (vi). Unexpected weather events.Other loss factors in the agriculture are lowly seed quality, unplanned irrigation and exploitation of insecticides and fertilizers. The main aim of this research is to design the effective crop yield production and health risk analysis model by big data analytics model. Hence in this research our focus is on optimizing the significant parameters such as rainfall, temperature and fertilizers rate to obtain the P-values for testing the crop and also analyze the human health safety (farmers and suppliers) due to the dynamic change of environment and also soil nutrients. Big data analytics is the feasible platform to test and measure the crop grow in the particular agriculture field. It helps in climate, weather events prediction and also it is used to compute the sufficient resources for crop cultivation. © BEIESP.","Clustering; Data analytics; Fertilizer planning; Prediction",,Article,Scopus
"Patel A.A., Kathiriya D.","Cotton Crop Yield Prediction using Data Mining Technique",2022,"International Journal of Advanced Computer Science and Applications","10.14569/IJACSA.2022.0130184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124033704&doi=10.14569%2fIJACSA.2022.0130184&partnerID=40&md5=50b0d9ad8be9bb1c8b275f8985771755","Cotton is a very important crop, as India leads it in terms of production in the world; and also that a vast number of manpower is engaged in farming as well as post-harvest processing and management of different derivatives of it. Weather is crucial for the productivity of the crop. The challenges of climate change; availability of limited land and water for farming; lake of knowledge for good cultivation practices and judicious use of agricultural inputs with farmers are critical hindrances for improving productivity. This requires thorough research on land preparation and use, how to improve fertility of soil, good agronomic practices in lieu of variable climatic conditions, etc. All the talukas of the three districts of North Gujarat where cotton is cultivated have been selected purposively for this study. The effect of soil type, soil pH, soil organic carbon, phosphorous, potassium, precipitation and temperature were selected as independent factors. The yield of cotton crop has positive correlation with the selected parameters. The data sets were applied for analytical process to WEKA. The difference between average of predicted and actual yields of all talukas for high rainfall year 2013 was only 1.55 per cent. The difference between actual and predicted yield for the low temperature year (2015) in different talukas of all talukas was only 0.44 per cent © 2022, International Journal of Advanced Computer Science and Applications. All Rights Reserved.","Agriculture; Cotton crop yield prediction; Data mining; Data processing; Data visualization","Climate change; Cotton; Crops; Cultivation; Data handling; Data visualization; Organic carbon; Productivity; Soils; Temperature; Agronomic practices; Climatic conditions; Cotton crop yield prediction; Crop yield; Data-mining techniques; Gujarat; Postharvest processing; Soil pH; Soil types; Yield prediction; Data mining",Article,Scopus
"Nosratabadi S., Szell K., Beszedes B., Imre F., Ardabili S., Mosavi A.","Comparative Analysis of ANN-ICA and ANN-GWO for Crop Yield Prediction",2020,"Proceedings - 2020 RIVF International Conference on Computing and Communication Technologies, RIVF 2020","10.1109/RIVF48685.2020.9140786","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090269380&doi=10.1109%2fRIVF48685.2020.9140786&partnerID=40&md5=03684da7965b8dac9666289ec50ecedc","Prediction of crops yield is essential for food security policymaking, planning, and trade. The objective of the current study is to propose novel crop yield prediction models based on hybrid machine learning methods. In this study the performance of artificial neural networks-imperialist competitive algorithm (ANN-ICA) and artificial neural networks-gray wolf optimizer (ANN-GWO) models for the crop yield prediction are evaluated. According to the results, ANN-GWO, with R of 0.48, RMSE of 3.19, and MEA of 26.65, proved a better performance in the crop yield prediction compared to the ANN-ICA model. The results can be used by either practitioners, researchers or policymakers for food security. © 2020 IEEE.","artificial neural networks; crop yield; gray wolf optimization; Hybrid machine learning; imperialist competitive algorithm","Crops; Food supply; Forecasting; Learning systems; Neural networks; Optimization; Comparative analysis; Food security; Gray wolves; Hybrid machine learning; Imperialist competitive algorithms; Optimizers; Policy makers; Policy making; Predictive analytics",Conference Paper,Scopus
"Rashid M., Bari B.S., Yusup Y., Kamaruddin M.A., Khan N.","A Comprehensive Review of Crop Yield Prediction Using Machine Learning Approaches with Special Emphasis on Palm Oil Yield Prediction",2021,"IEEE Access","10.1109/ACCESS.2021.3075159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104590296&doi=10.1109%2fACCESS.2021.3075159&partnerID=40&md5=622411833cf31eba7b6227bd805e58ff","An early and reliable estimation of crop yield is essential in quantitative and financial evaluation at the field level for determining strategic plans in agricultural commodities for import-export policies and doubling farmer's incomes. Crop yield predictions are carried out to estimate higher crop yield through the use of machine learning algorithms which are one of the challenging issues in the agricultural sector. Due to this developing significance of crop yield prediction, this article provides an exhaustive review on the use of machine learning algorithms to predict crop yield with special emphasis on palm oil yield prediction. Initially, the current status of palm oil yield around the world is presented, along with a brief discussion on the overview of widely used features and prediction algorithms. Then, the critical evaluation of the state-of-the-art machine learning-based crop yield prediction, machine learning application in the palm oil industry and comparative analysis of related studies are presented. Consequently, a detailed study of the advantages and difficulties related to machine learning-based crop yield prediction and proper identification of current and future challenges to the agricultural industry is presented. The potential solutions are additionally prescribed in order to alleviate existing problems in crop yield prediction. Since one of the major objectives of this study is to explore the future perspectives of machine learning-based palm oil yield prediction, the areas including application of remote sensing, plant's growth and disease recognition, mapping and tree counting, optimum features and algorithms have been broadly discussed. Finally, a prospective architecture of machine learning-based palm oil yield prediction has been proposed based on the critical evaluation of existing related studies. This technology will fulfill its promise by performing new research challenges in the analysis of crop yield prediction and the development of an extremely effective model for the prediction of palm oil yields with the most minimal computational difficulty. © 2013 IEEE.",,"Agricultural robots; Computer aided instruction; Crops; Forecasting; Machine learning; Palm oil; Petroleum industry; Predictive analytics; Remote sensing; Agricultural commodities; Agricultural industries; Comparative analysis; Financial evaluation; Machine learning applications; Machine learning approaches; Oil yield prediction; Prediction algorithms; Learning algorithms",Review,Scopus
